"word","wordle_valid"
"oulap","False"
"ounce","True"
"ounds","False"
"oundy","True"
"ouphe","True"
"ouphs","True"
"ourie","True"
"ousel","True"
"ousia","False"
"ousts","True"
"outas","False"
"outby","True"
"outdo","True"
"outed","True"
"outen","False"
"outer","True"
"outgo","True"
"outly","False"
"outre","True"
"ouvre","False"
"ouzel","True"
"ouzos","True"
"ovals","True"
"ovant","False"
"ovary","True"
"ovate","True"
"ovens","True"
"overs","True"
"overt","True"
"ovest","False"
"ovile","False"
"ovine","True"
"ovism","False"
"ovist","True"
"ovoid","True"
"ovoli","True"
"ovolo","True"
"ovula","False"
"ovule","True"
"owght","False"
"owing","True"
"owler","True"
"owlet","True"
"owned","True"
"owner","True"
"owsen","True"
"owser","False"
"oxane","False"
"oxbow","True"
"oxboy","False"
"oxeye","True"
"oxfly","False"
"oxide","True"
"oxids","True"
"oxime","True"
"oxims","True"
"oxlip","True"
"oxman","False"
"oxter","True"
"oyana","False"
"oyers","True"
"oylet","False"
"ozark","False"
"ozena","False"
"ozias","False"
"ozone","True"
"paauw","False"
"pablo","False"
"pacas","True"
"pacay","False"
"paced","True"
"pacer","True"
"paces","True"
"pacha","True"
"pacht","False"
"packs","True"
"pacos","True"
"pacta","True"
"pacts","True"
"padda","False"
"paddy","True"
"padge","False"
"padle","True"
"padou","False"
"padre","True"
"padri","True"
"padus","False"
"paean","True"
"paeon","True"
"pagan","True"
"paged","True"
"pager","True"
"pages","True"
"pagne","False"
"pagod","True"
"pagus","False"
"pahmi","False"
"pahos","False"
"paiks","True"
"pails","True"
"paine","False"
"pains","True"
"paint","True"
"pairs","True"
"pairt","False"
"paisa","True"
"paise","True"
"palar","False"
"palas","True"
"palau","False"
"palay","True"
"palch","False"
"palea","True"
"paled","True"
"paler","True"
"pales","True"
"palet","True"
"palew","False"
"palis","True"
"palki","True"
"palla","True"
"palli","False"
"palls","True"
"pallu","False"
"pally","True"
"palma","False"
"palmo","False"
"palms","True"
"palmy","True"
"palpi","True"
"palps","True"
"palsy","True"
"palta","False"
"palus","False"
"pamhy","False"
"pamir","False"
"pampa","True"
"panak","False"
"panax","True"
"panda","True"
"pandy","True"
"paned","True"
"panel","True"
"panes","True"
"panga","True"
"pangi","False"
"pangs","True"
"panic","True"
"panna","False"
"panne","True"
"panos","False"
"panse","False"
"pansy","True"
"panto","True"
"pants","True"
"panty","True"
"panus","False"
"paola","False"
"paolo","True"
"papal","True"
"papas","True"
"papaw","True"
"paper","True"
"papey","False"
"papio","False"
"pappi","True"
"pappy","True"
"papua","False"
"papyr","False"
"paque","False"
"parah","False"
"param","False"
"parao","False"
"paras","True"
"parch","True"
"parde","False"
"pardi","True"
"pardo","False"
"pards","True"
"pardy","True"
"pared","True"
"parel","False"
"paren","True"
"parer","True"
"pares","True"
"pareu","True"
"parge","True"
"pargo","True"
"paris","True"
"parka","True"
"parks","True"
"parky","True"
"parle","True"
"parli","False"
"parly","True"
"parma","True"
"parol","True"
"parra","True"
"parrs","True"
"parry","True"
"parse","True"
"parsi","False"
"parte","False"
"parti","True"
"parto","False"
"parts","True"
"party","True"
"parus","False"
"parve","True"
"pasan","False"
"pasch","False"
"paseo","True"
"pases","True"
"pasha","True"
"pashm","True"
"pasis","False"
"pasmo","False"
"passe","True"
"passo","False"
"passu","False"
"pasta","True"
"paste","True"
"pasts","True"
"pasty","True"
"pasul","False"
"patao","False"
"patas","False"
"patch","True"
"pated","True"
"patee","False"
"patel","False"
"paten","True"
"pater","True"
"pates","True"
"paths","True"
"pathy","False"
"patia","False"
"patin","True"
"patio","True"
"patly","True"
"patsy","True"
"patta","False"
"patte","True"
"pattu","False"
"patty","True"
"pauky","False"
"paula","False"
"pause","True"
"pauxi","False"
"pavan","True"
"paved","True"
"paven","True"
"paver","True"
"paves","True"
"pavia","False"
"pavid","True"
"pavin","True"
"pavis","True"
"pawaw","True"
"pawed","True"
"pawer","True"
"pawky","True"
"pawls","True"
"pawns","True"
"paxes","True"
"payed","True"
"payee","True"
"payen","False"
"payer","True"
"payni","False"
"payor","True"
"pbxes","False"
"peace","True"
"peach","True"
"peage","True"
"peags","True"
"peaks","True"
"peaky","True"
"peals","True"
"peans","True"
"pearl","True"
"pears","True"
"peart","True"
"pease","True"
"peasy","False"
"peats","True"
"peaty","True"
"peavy","True"
"peban","False"
"pecan","True"
"pechs","True"
"pecht","False"
"pecks","True"
"pecky","True"
"pecos","False"
"pedal","True"
"pedee","False"
"pedes","True"
"pedro","True"
"pedum","False"
"peeke","False"
"peeks","True"
"peele","False"
"peels","True"
"peens","True"
"peeoy","True"
"peeps","True"
"peepy","False"
"peers","True"
"peert","False"
"peery","True"
"peeve","True"
"peggy","True"
"pegma","False"
"peine","False"
"peins","True"
"peise","True"
"peize","True"
"pekan","True"
"pekes","True"
"pekin","True"
"pekoe","True"
"peles","True"
"pelew","False"
"pelfs","True"
"pelon","True"
"pelta","True"
"pelts","True"
"penal","True"
"pence","True"
"penda","False"
"pendn","False"
"pends","True"
"penes","True"
"pengo","True"
"penis","True"
"penna","True"
"penni","True"
"penny","True"
"pense","False"
"pensy","False"
"penta","False"
"penup","False"
"peons","True"
"peony","True"
"pepla","True"
"pepos","True"
"peppy","True"
"pepsi","True"
"perai","True"
"perau","False"
"perca","False"
"perch","True"
"percy","False"
"perdu","True"
"perdy","True"
"peres","True"
"peril","True"
"peris","True"
"perit","False"
"perks","True"
"perky","True"
"perla","False"
"perle","False"
"perms","True"
"perry","True"
"perse","True"
"perty","False"
"perun","False"
"pesah","False"
"pesky","True"
"pesos","True"
"peste","False"
"pests","True"
"petal","True"
"peter","True"
"petit","True"
"petos","False"
"petre","True"
"petri","True"
"petro","False"
"petti","True"
"petto","True"
"petty","True"
"petum","False"
"peuhl","False"
"pewee","True"
"pewit","True"
"pflag","False"
"pfund","False"
"pgntt","False"
"phaca","False"
"phaet","False"
"phage","True"
"phane","False"
"phano","False"
"phare","True"
"pharm","True"
"pharo","False"
"phase","True"
"phasm","False"
"pheal","False"
"phebe","False"
"phene","True"
"pheny","False"
"pheon","True"
"phial","True"
"phies","False"
"phill","False"
"phlox","True"
"phoby","False"
"phoca","True"
"phoma","False"
"phone","True"
"phono","True"
"phons","True"
"phony","True"
"phora","False"
"phose","False"
"phoss","False"
"photo","True"
"phots","True"
"phpht","True"
"phren","False"
"phyla","True"
"phyle","True"
"phyma","False"
"physa","False"
"piaba","False"
"piala","False"
"piano","True"
"pians","True"
"piast","False"
"pibal","True"
"picae","False"
"pical","True"
"picas","True"
"picea","False"
"pichi","False"
"picks","True"
"picky","True"
"picot","True"
"picra","True"
"picry","False"
"picul","True"
"picus","False"
"pidan","False"
"piece","True"
"piend","True"
"piers","True"
"piert","True"
"piest","False"
"pieta","True"
"piete","False"
"piety","True"
"piezo","True"
"piggy","True"
"pight","True"
"pigly","False"
"pigmy","True"
"piing","True"
"pikas","True"
"piked","True"
"pikel","False"
"piker","True"
"pikes","True"
"pikey","True"
"pikle","False"
"pilaf","True"
"pilar","True"
"pilau","True"
"pilaw","True"
"pilch","True"
"pilea","True"
"piled","True"
"pilei","True"
"piler","True"
"piles","True"
"pilin","False"
"pilis","True"
"pills","True"
"pilmy","False"
"pilon","False"
"pilot","True"
"pilum","True"
"pilus","True"
"piman","False"
"pimas","True"
"pimps","True"
"pinal","False"
"pinas","True"
"pinax","False"
"pinch","True"
"pinda","False"
"pindy","False"
"pined","True"
"piner","False"
"pines","True"
"piney","True"
"pinge","False"
"pingo","True"
"pings","True"
"pinic","False"
"pinko","True"
"pinks","True"
"pinky","True"
"pinna","True"
"pinny","True"
"pinon","True"
"pinot","True"
"pinta","True"
"pinte","False"
"pinto","True"
"pints","True"
"pinup","True"
"pinus","False"
"pinyl","False"
"pions","True"
"piotr","False"
"pious","True"
"pioxe","False"
"pipal","True"
"piped","True"
"piper","True"
"pipes","True"
"pipet","True"
"pipey","False"
"pipid","False"
"pipil","False"
"pipit","True"
"pippy","True"
"pipra","False"
"pique","True"
"pirns","True"
"pirny","False"
"pirog","True"
"pirol","False"
"pirot","False"
"pisan","False"
"pisay","False"
"pisco","True"
"pishu","False"
"pisky","True"
"piste","True"
"pisum","False"
"pitas","True"
"pitau","False"
"pitch","True"
"piths","True"
"pithy","True"
"piton","True"
"pitta","True"
"piuri","False"
"piute","False"
"pivot","True"
"piwut","False"
"pixel","True"
"pixes","True"
"pixie","True"
"pizza","True"
"place","True"
"plack","True"
"plaga","False"
"plage","True"
"plaid","True"
"plain","True"
"plait","True"
"plane","True"
"plang","False"
"plank","True"
"plans","True"
"plant","True"
"plash","True"
"plasm","True"
"plass","False"
"plate","True"
"plato","False"
"plats","True"
"platt","True"
"platy","True"
"plaud","False"
"playa","True"
"plays","True"
"plaza","True"
"plead","True"
"pleas","True"
"pleat","True"
"plebe","True"
"plebs","True"
"pleck","False"
"pleis","False"
"plena","True"
"pleny","False"
"pleon","True"
"plica","True"
"plied","True"
"plier","True"
"plies","True"
"plink","True"
"pliny","False"
"pliss","False"
"ploat","True"
"ploce","False"
"plock","False"
"plods","True"
"plomb","False"
"plonk","True"
"plook","True"
"plops","True"
"plote","False"
"plots","True"
"plott","False"
"plotx","False"
"plouk","True"
"plout","False"
"plows","True"
"ploys","True"
"pluck","True"
"pluff","True"
"plugs","True"
"pluma","False"
"plumb","True"
"plume","True"
"plump","True"
"plums","True"
"plumy","True"
"plunk","True"
"plupf","False"
"plush","True"
"pluto","True"
"plyer","True"
"pneum","False"
"poach","True"
"pobby","False"
"pocan","False"
"poche","False"
"pocks","True"
"pocky","True"
"pocul","False"
"pocus","False"
"podal","True"
"poddy","True"
"podex","True"
"podge","True"
"podgy","True"
"podia","True"
"podos","False"
"poems","True"
"poesy","True"
"poets","True"
"pogey","True"
"pogge","True"
"poggy","False"
"pohna","False"
"poilu","True"
"poind","True"
"point","True"
"poire","False"
"poise","True"
"pokan","False"
"poked","True"
"poker","True"
"pokes","True"
"pokey","True"
"pokie","True"
"pokom","False"
"polab","False"
"polar","True"
"poled","True"
"poler","True"
"poles","True"
"poley","True"
"polio","True"
"polis","True"
"polit","False"
"polje","True"
"polka","True"
"polki","False"
"polls","True"
"polly","True"
"poloi","False"
"polos","True"
"polyp","True"
"polys","True"
"pomak","False"
"pombe","True"
"pombo","False"
"pomel","False"
"pomes","True"
"pomey","False"
"pomme","False"
"pommy","True"
"pompa","False"
"pomps","True"
"ponca","False"
"ponce","True"
"pondo","False"
"ponds","True"
"pondy","False"
"pones","True"
"poney","True"
"ponga","True"
"pongo","True"
"ponja","False"
"ponos","False"
"ponto","False"
"pooch","True"
"poods","True"
"poohs","True"
"pooka","True"
"pooli","False"
"pools","True"
"pooly","False"
"poons","True"
"poops","True"
"poori","True"
"poort","True"
"pooty","False"
"poove","True"
"popal","False"
"popes","True"
"popie","False"
"poppa","True"
"poppy","True"
"popsy","True"
"poral","True"
"porch","True"
"pored","True"
"porer","True"
"pores","True"
"poret","False"
"porge","True"
"porgo","False"
"porgy","True"
"poria","False"
"porks","True"
"porky","True"
"porno","True"
"porns","True"
"poros","False"
"porry","False"
"porta","True"
"porte","False"
"porto","False"
"ports","True"
"porty","True"
"porus","False"
"posca","False"
"posed","True"
"poser","True"
"poses","True"
"posey","True"
"posho","True"
"posit","True"
"posse","True"
"possy","False"
"posts","True"
"potch","True"
"poter","False"
"potoo","True"
"potsy","True"
"potti","False"
"potto","True"
"potty","True"
"potus","False"
"pouce","False"
"pouch","True"
"poucy","False"
"pouff","True"
"poufs","True"
"poule","True"
"poulp","True"
"poult","True"
"pound","True"
"pours","True"
"pousy","False"
"pouts","True"
"pouty","True"
"powan","True"
"power","True"
"powny","True"
"poxed","True"
"poxes","True"
"poyou","True"
"pozzy","True"
"praam","True"
"prado","False"
"prahm","False"
"prahu","True"
"prams","True"
"prana","True"
"prand","False"
"prang","True"
"prank","True"
"praos","True"
"prase","True"
"prate","True"
"prats","True"
"pratt","True"
"praus","True"
"prawn","True"
"praya","False"
"prays","True"
"predy","True"
"preed","True"
"preen","True"
"prees","True"
"prela","False"
"prepd","False"
"prepg","False"
"prepn","False"
"preps","True"
"presa","True"
"prese","True"
"press","True"
"prest","True"
"preta","False"
"preux","False"
"preve","True"
"prexy","True"
"preys","True"
"priam","False"
"price","True"
"prich","False"
"prick","True"
"pricy","True"
"pride","True"
"pridy","False"
"pried","True"
"prier","True"
"pries","True"
"prigs","True"
"prill","True"
"prima","True"
"prime","True"
"primi","True"
"primo","True"
"primp","True"
"prims","True"
"primy","True"
"prine","False"
"prink","True"
"print","True"
"prion","True"
"prior","True"
"prise","True"
"prism","True"
"priss","True"
"prius","False"
"privy","True"
"prize","True"
"proal","False"
"proas","True"
"probe","True"
"prodd","False"
"prods","True"
"proem","True"
"profs","True"
"progs","True"
"proke","True"
"prole","True"
"promo","True"
"proms","True"
"prone","True"
"prong","True"
"proof","True"
"propr","False"
"props","True"
"prore","True"
"prose","True"
"proso","True"
"pross","True"
"prost","True"
"prosy","True"
"prote","False"
"proto","True"
"proud","True"
"prove","True"
"prowl","True"
"prows","True"
"proxy","True"
"prude","True"
"prudy","False"
"prune","True"
"prunt","True"
"pruta","True"
"pryer","True"
"pryse","True"
"psalm","True"
"psend","False"
"pseud","True"
"pshav","False"
"pshaw","True"
"psize","False"
"psoae","True"
"psoai","True"
"psoas","True"
"psora","True"
"psych","True"
"pubal","False"
"pubes","True"
"pubic","True"
"pubis","True"
"puces","True"
"pucka","True"
"pucks","True"
"pudda","False"
"puddy","True"
"pudge","True"
"pudgy","True"
"pudic","True"
"pudsy","True"
"puffs","True"
"puffy","True"
"puget","False"
"puggi","False"
"puggy","True"
"pugil","True"
"puist","False"
"puked","True"
"puker","True"
"pukes","True"
"pukka","True"
"pulas","True"
"puled","True"
"puler","True"
"pules","True"
"pulex","False"
"pulik","True"
"pulis","True"
"pulka","True"
"pulli","True"
"pulls","True"
"pulps","True"
"pulpy","True"
"pulse","True"
"pumas","True"
"pumex","False"
"pumps","True"
"punan","False"
"punas","True"
"punce","True"
"punch","True"
"punct","False"
"punga","True"
"pungi","False"
"pungs","True"
"pungy","False"
"punic","False"
"punka","True"
"punks","True"
"punkt","False"
"punky","True"
"punny","True"
"punta","False"
"punti","False"
"punto","True"
"punts","True"
"punty","True"
"pupae","True"
"pupal","False"
"pupas","True"
"pupil","True"
"puppy","True"
"purau","False"
"purda","True"
"purdy","False"
"pured","True"
"puree","True"
"purer","True"
"purey","False"
"purga","False"
"purge","True"
"purim","False"
"purin","True"
"puris","True"
"purls","True"
"purre","False"
"purrs","True"
"purry","False"
"purse","True"
"pursy","True"
"purty","True"
"puses","True"
"pushy","True"
"pussy","False"
"putid","True"
"puton","True"
"putti","True"
"putto","True"
"putts","True"
"putty","True"
"pyche","False"
"pygal","True"
"pygmy","True"
"pyins","True"
"pylar","False"
"pylic","False"
"pylon","True"
"pynot","False"
"pyoid","True"
"pyral","True"
"pyran","True"
"pyres","True"
"pyrex","True"
"pyric","True"
"pyrus","False"
"pyxes","True"
"pyxie","True"
"pyxis","True"
"qaids","True"
"qanat","True"
"qatar","False"
"qiana","False"
"qibla","True"
"qiyas","False"
"qophs","True"
"quack","True"
"quadi","False"
"quads","True"
"quaff","True"
"quags","True"
"quail","True"
"quais","True"
"quake","True"
"quaky","True"
"quale","True"
"qualm","True"
"quant","True"
"quare","True"
"quark","True"
"quarl","False"
"quart","True"
"quash","True"
"quasi","True"
"quass","True"
"quata","False"
"quate","True"
"quauk","False"
"quave","False"
"quawk","False"
"quays","True"
"qubba","False"
"queak","False"
"queal","False"
"quean","True"
"queen","True"
"queer","True"
"queet","False"
"quegh","False"
"quell","True"
"quelt","False"
"queme","True"
"quent","False"
"querl","False"
"quern","True"
"query","True"
"quest","True"
"queue","True"
"queys","True"
"quica","False"
"quick","True"
"quids","True"
"quiet","True"
"quiff","True"
"quila","False"
"quill","True"
"quilt","True"
"quina","True"
"quink","False"
"quins","True"
"quint","True"
"quipo","True"
"quips","True"
"quipu","True"
"quira","False"
"quire","True"
